"SAMPLE","DateTime","DATE","TIME","Timepoint","CYT","CYTSN","OP","SSC-H_Gain","SSC-A_Gain","V1-A_Gain","V2-A_Gain","V3-A_Gain","V4-A_Gain","V5-A_Gain","V6-A_Gain","V7-A_Gain","V8-A_Gain","V9-A_Gain","V10-A_Gain","V11-A_Gain","V12-A_Gain","V13-A_Gain","V14-A_Gain","V15-A_Gain","V16-A_Gain","FSC-H_Gain","FSC-A_Gain","SSC-B-H_Gain","SSC-B-A_Gain","B1-A_Gain","B2-A_Gain","B3-A_Gain","B4-A_Gain","B5-A_Gain","B6-A_Gain","B7-A_Gain","B8-A_Gain","B9-A_Gain","B10-A_Gain","B11-A_Gain","B12-A_Gain","B13-A_Gain","B14-A_Gain","R1-A_Gain","R2-A_Gain","R3-A_Gain","R4-A_Gain","R5-A_Gain","R6-A_Gain","R7-A_Gain","R8-A_Gain","Violet_LaserDelay","Blue_LaserDelay","Red_LaserDelay","Violet_AreaScalingFactor","Blue_AreaScalingFactor","Red_AreaScalingFactor","SSC-H","SSC-A","V1-A","V2-A","V3-A","V4-A","V5-A","V6-A","V7-A","V8-A","V9-A","V10-A","V11-A","V12-A","V13-A","V14-A","V15-A","V16-A","FSC-H","FSC-A","SSC-B-H","SSC-B-A","B1-A","B2-A","B3-A","B4-A","B5-A","B6-A","B7-A","B8-A","B9-A","B10-A","B11-A","B12-A","B13-A","B14-A","R1-A","R2-A","R3-A","R4-A","R5-A","R6-A","R7-A","R8-A"
"09 Before",2022-05-09 13:09:26.63,"2022-05-09","13H 9M 26.63S","Before","Aurora","R0026","Flow Core",542,542,779,805,976,598,802,685,917,1597,1253,911,811,782,820,1326,1278,905,404,404,118,118,611,350,364,359,296,217,416,367,494,367,278,389,451,466,228,274,337,336,314,308,609,288,-27.025,0,26.95,0.96,1.26,1.12,2004398.24623494,2036399.62919694,495747.956163532,1161267.0270683,1380403.01213397,1379643.57281076,1317054.40431082,956740.080052385,1049295.48548257,887422.328701715,990094.529734351,1652122.31492183,764278.361330154,388467.323068484,298979.83355714,335893.023315542,320784.911764449,176670.906824424,2064378.56233266,2074796.45434178,2037157.83927376,2049744.3229717,137810.329892889,131399.28284637,241963.831460571,381637.909212267,553707.72636635,687157.089951963,474385.180644604,364273.37096595,304787.282963276,169437.012816821,129989.975141366,140606.342180363,115476.405557324,140744.28178571,392757.415707309,621336.610306072,515306.70909625,390104.502129478,411133.737187167,382058.638717786,372364.355697968,215233.749352084
"05 After",2022-05-05 11:55:30.14,"2022-05-05","11H 55M 30.14S","After","Aurora","R0026","Flow Core",542,542,779,805,976,598,802,685,917,1597,1253,911,811,782,820,1326,1278,905,404,404,118,118,611,350,364,359,296,217,416,367,494,367,278,389,451,466,228,274,337,336,314,308,609,288,-27.025,0,26.95,0.96,1.26,1.12,1970671.20967742,1994232.86994444,483128.344659813,1127261.44543114,1346177.08242642,1343436.37983456,1285667.95149897,933413.96328255,1025394.41958186,866772.284186775,952278.518126361,1580838.06730806,748653.816797692,379606.420594995,294818.409249459,330078.407217964,315354.287063399,173856.641522274,2008698.35502199,2034350.74256123,1989351.63544721,2005835.72115503,132724.017586128,127062.009819532,233173.378211304,366788.364675693,525603.254336385,652808.628788219,457396.137332561,352289.584714503,296188.438004259,164802.900925761,126352.79611918,136950.40282799,112487.822799612,137118.848921887,409655.621474494,637837.07991971,530447.570045891,401089.108570713,419983.288088682,389762.594537105,399954.429190541,218060.667689402
"05 Before",2022-05-05 11:48:56.66,"2022-05-05","11H 48M 56.66S","Before","Aurora","R0026","Flow Core",550,550,786,820,984,616,821,698,920,1620,1271,931,825,793,826,1343,1295,925,415,415,120,120,615,353,369,366,304,222,426,379,503,372,285,397,461,476,235,281,345,347,324,318,660,294,-26.925,0,26.925,0.95,1.26,1.11,1996976.66609116,1991947.67928934,475409.336478711,1132573.61540625,1325555.8124732,1363078.81900126,1290680.88107657,935740.978433713,1008482.46935052,867897.710992136,1008785.41409899,1674340.37767119,758526.126825801,381159.00400323,291528.594146663,330923.632989304,314289.83868542,176459.158728688,2054429.17213398,2085850.50677929,2012303.53332182,2034445.15055686,133113.11664892,126945.802404556,234086.234071699,373870.616037969,561339.286801706,693674.855403846,471558.343403605,362144.210783874,304323.194997174,165731.003203135,128200.452605131,139054.991212976,113836.868394032,138715.788745544,386532.576836853,623420.780676017,518352.333184436,401293.724896961,424344.972017601,395982.689816544,438521.153563242,218615.947044896
"04 After",2022-05-04 10:36:27.82,"2022-05-04","10H 36M 27.82S","After","Aurora","R0026","Flow Core",550,550,786,820,984,616,821,698,920,1620,1271,931,825,793,826,1343,1295,925,415,415,120,120,615,353,369,366,304,222,426,379,503,372,285,397,461,476,235,281,345,347,324,318,660,294,-26.925,0,26.925,0.95,1.26,1.11,1979489.99788732,2005297.86386025,477298.448505134,1137887.91109071,1334390.8606183,1368862.3562884,1296289.75642924,940513.135460026,1012020.50857694,859602.057783051,971932.633505132,1597124.46644363,755493.517938478,383876.369129111,292285.848101005,328981.073559152,314806.50267718,177452.27176807,2009204.74630282,2040788.52957231,1987214.45783451,2005163.26749947,131793.633790845,125390.620239314,231313.282044458,363774.316317244,532639.524198795,658146.732814649,459997.039219248,354095.420056766,299425.989408185,162895.051371411,125615.802927648,136353.626407238,112157.24963841,136747.124985059,405724.844164961,633446.434671422,528096.849136823,404655.646120449,419737.329570647,388823.740209084,402829.522394067,216766.430953592
"04 Before",2022-05-04 10:31:23.81,"2022-05-04","10H 31M 23.81S","Before","Aurora","R0026","Flow Core",552,552,783,818,983,615,820,699,919,1627,1274,928,826,798,826,1345,1292,923,427,427,122,122,629,361,378,375,310,227,436,388,516,381,292,407,472,487,238,285,351,351,328,321,674,296,-26.5,0,26.55,0.96,1.26,1.12,1983692.62985354,2007660.72005085,478771.134750393,1142379.03944,1341169.82176308,1375304.14186729,1301632.67105406,944820.80552675,1017359.02732465,872032.903709576,1001209.011548,1654073.17006609,760479.845852681,383838.150641928,292002.076485881,329763.363066261,311150.220762539,175797.562429833,2072388.29095708,2104257.19746054,2020013.53303815,2039772.13100085,134061.577199663,128309.840724598,236951.487218601,376069.149823385,558537.383483311,694734.067795193,475723.676918436,365498.18206741,304701.917903836,167808.0760797,128857.464297178,139425.545791268,115332.490964556,139490.823540517,397941.445270544,634546.885115064,523942.912296573,403800.112173044,423450.180688722,392365.535419201,415986.572247553,218456.999066428
"03 After",2022-05-03 12:01:10.87,"2022-05-03","12H 1M 10.87S","After","Aurora","R0026","Flow Core",552,552,783,818,983,615,820,699,919,1627,1274,928,826,798,826,1345,1292,923,427,427,122,122,629,361,378,375,310,227,436,388,516,381,292,407,472,487,238,285,351,351,328,321,674,296,-26.5,0,26.55,0.96,1.26,1.12,1967128.11217949,1998075.11086205,481015.197985623,1143467.3703822,1336407.55143135,1377644.15213978,1300659.84561704,943093.027931126,1017057.50629578,858622.048341988,971522.344918288,1605462.99702753,758090.775333353,383204.780222435,293688.558511123,330179.21152854,313087.655254461,177769.684273106,2004747.48582347,2030441.02083767,1971436.37191815,1977093.74230423,130740.257046522,125132.705258545,230637.896869964,362591.692175017,530351.071467518,657324.802283696,459769.070232529,353483.742356736,296138.44200475,163360.184027503,125028.85331977,135322.080830634,112347.682716491,136625.076274265,410509.964490838,641454.213931762,529232.094270618,408072.35090174,422284.779889278,390249.672681575,406149.421856962,218680.761977418
"03 Before",2022-05-03 11:55:57.74,"2022-05-03","11H 55M 57.74S","Before","Aurora","R0026","Flow Core",547,547,773,808,972,607,809,691,908,1607,1262,919,819,786,818,1328,1283,914,412,412,119,119,607,348,364,361,299,219,419,373,496,367,282,394,455,470,237,282,347,349,326,318,659,296,-26.15,0,26.225,0.97,1.27,1.12,1963037.94775943,2005836.18150557,472498.910272756,1149779.83505812,1337873.4868564,1360160.243183,1279274.42265558,928518.013866281,1018194.67512972,871769.792685129,978043.97279032,1631947.73145329,744735.081405398,382290.187305665,290127.052094188,330570.723342686,313149.596984972,176418.917877571,1930016.46238208,1984156.19574873,1922858.09363208,1941192.00668775,126496.205293869,121011.854099621,222276.980217139,352590.052649379,521683.087343828,650577.086243283,441531.135810816,340391.347830669,285356.267800979,156220.28016512,121467.321497699,132077.647041315,107705.207439642,131653.25077842,381686.187686555,610275.357814817,501566.571342009,388760.073820423,410993.472478472,380451.580088212,391852.82530816,214898.160825993
"02 After (May)",2022-05-02 08:58:43.55,"2022-05-02","8H 58M 43.55S","After","Aurora","R0026","Flow Core",547,547,773,808,972,607,809,691,908,1607,1262,919,819,786,818,1328,1283,914,412,412,119,119,607,348,364,361,299,219,419,373,496,367,282,394,455,470,237,282,347,349,326,318,659,296,-26.15,0,26.225,0.97,1.27,1.12,1975093.02517986,1999038.42954689,469307.5716258,1140527.08251771,1330992.89244182,1349979.92168885,1272785.48100921,921315.128687771,1012426.98926717,854501.090378556,939849.885672454,1561773.71466322,735496.369687484,381894.550954153,288754.18642734,328519.631227347,309183.830881826,173881.570598677,2005532.44649281,2036456.58063447,1973211.95593525,1978836.02772978,129762.24980092,124071.612557539,228500.310745893,359876.423896907,522409.692460996,653042.377878143,454642.193317816,350171.935950314,294670.267999925,160798.190960113,124522.137648905,135125.47938221,110267.28852858,134445.287132508,401010.327707671,629377.98511419,517783.431086899,397829.025064031,415204.251717155,382409.382284179,397230.702359661,214300.185640068
"02 After (May)",2022-05-02 08:58:43.55,"2022-05-02","8H 58M 43.55S","After","Aurora","R0026","Flow Core",547,547,773,808,972,607,809,691,908,1607,1262,919,819,786,818,1328,1283,914,412,412,119,119,607,348,364,361,299,219,419,373,496,367,282,394,455,470,237,282,347,349,326,318,659,296,-26.15,0,26.225,0.97,1.27,1.12,1975093.02517986,1999038.42954689,469307.5716258,1140527.08251771,1330992.89244182,1349979.92168885,1272785.48100921,921315.128687771,1012426.98926717,854501.090378556,939849.885672454,1561773.71466322,735496.369687484,381894.550954153,288754.18642734,328519.631227347,309183.830881826,173881.570598677,2005532.44649281,2036456.58063447,1973211.95593525,1978836.02772978,129762.24980092,124071.612557539,228500.310745893,359876.423896907,522409.692460996,653042.377878143,454642.193317816,350171.935950314,294670.267999925,160798.190960113,124522.137648905,135125.47938221,110267.28852858,134445.287132508,401010.327707671,629377.98511419,517783.431086899,397829.025064031,415204.251717155,382409.382284179,397230.702359661,214300.185640068
"02 Before (May)",2022-05-02 08:52:39.97,"2022-05-02","8H 52M 39.97S","Before","Aurora","R0026","Flow Core",516,516,715,746,903,557,745,629,854,1431,1130,832,739,702,706,1223,1232,926,393,393,114,114,579,333,345,338,277,205,394,340,463,342,268,385,455,489,215,239,304,315,304,307,609,310,-27,0,27.025,0.99,1.25,1.12,1870535.92265013,1923304.47755784,448691.90376977,1067093.89859421,1255146.98342916,1263950.84260576,1211092.61667047,869528.723454728,955270.86963529,783372.21862541,907834.972977665,1551900.11189909,699557.651057437,343719.128226929,270134.584431214,305125.268870641,302989.705179392,182609.913645685,1941556.91242385,1961173.05205146,1923074.48705396,1903390.68653478,123012.714648773,116535.61160876,214074.434407977,338076.597155683,499991.401380352,621332.034146665,425222.044938774,316177.952293014,269571.913869261,149163.461545412,118473.216725847,131689.608517932,110082.548342218,139947.15493501,348584.489866016,523947.74272016,445280.103591343,351368.129958758,386362.860805026,370877.182955301,375758.2074223,225143.404857251
"02 Before (May)",2022-05-02 08:52:39.97,"2022-05-02","8H 52M 39.97S","Before","Aurora","R0026","Flow Core",516,516,715,746,903,557,745,629,854,1431,1130,832,739,702,706,1223,1232,926,393,393,114,114,579,333,345,338,277,205,394,340,463,342,268,385,455,489,215,239,304,315,304,307,609,310,-27,0,27.025,0.99,1.25,1.12,1870535.92265013,1923304.47755784,448691.90376977,1067093.89859421,1255146.98342916,1263950.84260576,1211092.61667047,869528.723454728,955270.86963529,783372.21862541,907834.972977665,1551900.11189909,699557.651057437,343719.128226929,270134.584431214,305125.268870641,302989.705179392,182609.913645685,1941556.91242385,1961173.05205146,1923074.48705396,1903390.68653478,123012.714648773,116535.61160876,214074.434407977,338076.597155683,499991.401380352,621332.034146665,425222.044938774,316177.952293014,269571.913869261,149163.461545412,118473.216725847,131689.608517932,110082.548342218,139947.15493501,348584.489866016,523947.74272016,445280.103591343,351368.129958758,386362.860805026,370877.182955301,375758.2074223,225143.404857251
"28 After",2022-04-28 08:52:20.29,"2022-04-28","8H 52M 20.29S","After","Aurora","R0026","Flow Core",520,520,745,769,921,572,772,655,879,1531,1226,907,776,749,759,1284,1238,879,394,394,114,114,586,337,350,350,292,214,403,353,478,351,269,375,434,453,214,260,324,322,305,300,599,281,-27,0,27,0.97,1.26,1.12,1929577.42352941,1947070.25950236,473889.283330325,1122134.46010243,1301801.770068,1323093.13290075,1278996.21324004,916894.608899633,1011089.45659666,827797.694717692,966693.719134519,1601831.52567406,735990.709157406,374367.115628585,292319.961369053,328612.970960261,306326.499531496,173634.695064421,2014570.83235294,2041392.32588987,1972894.2105615,1978314.63506684,131763.794971279,125646.11334209,228507.841580494,362759.31152493,529129.582243293,657373.318999143,458974.568442764,344366.207316249,295179.271062218,162534.28839366,125042.820849136,134340.931112823,110592.555460295,135410.203525123,395288.55543085,623820.184368229,519987.831136328,396179.413096363,411780.904047305,381798.626896039,396231.932212261,213433.090608276
"28 Before",2022-04-28 08:45:03.13,"2022-04-28","8H 45M 3.13S","Before","Aurora","R0026","Flow Core",536,536,771,794,962,596,805,684,907,1584,1285,929,827,785,808,1335,1288,907,412,412,119,119,611,347,365,362,302,220,421,369,498,366,280,392,453,469,232,280,347,346,325,319,675,295,-25.925,0,26.05,0.96,1.27,1.13,1993469.40741233,1952817.83672489,480961.109221421,1141096.48310575,1329795.53039073,1357848.40373581,1299244.2856817,944983.648081591,1012226.28684904,838939.894673882,975658.790919457,1607448.70768265,767540.136473665,381077.551818205,292395.527524801,335874.021068341,314824.994947643,174930.439253813,2113608.0152763,2165343.62118248,2044844.72595643,2076333.00198004,137207.747252933,129588.576865801,241568.076010073,380290.27668066,554272.404596365,686334.458994844,483969.399743658,367364.324172052,313531.396065485,171293.401859211,131678.795823868,142707.539022733,116281.230266503,141983.292384099,429603.797914683,674986.777260016,561004.975153688,423632.329671254,445201.367694174,413466.617194576,465542.358984835,227059.712930404
"27 Beads",2022-04-27 10:32:32.68,"2022-04-27","10H 32M 32.68S","Unknown","Aurora","R0026","Flow Core",536,536,771,794,962,596,805,684,907,1584,1285,929,827,785,808,1335,1288,907,412,412,119,119,611,347,365,362,302,220,421,369,498,366,280,392,453,469,232,280,347,346,325,319,675,295,-25.925,0,26.05,0.96,1.27,1.13,1846613.9662642,1868142.71275142,448482.005940772,1071291.02174634,1243731.62229997,1272340.69786282,1215326.30091536,882705.020671309,945504.261043906,786268.121811157,915339.610044359,1507840.8162061,719267.336817703,356672.45607727,273701.027043329,313284.806997312,296173.162706776,164589.751750443,1923986.56036932,1958809.89393616,1879160.70028409,1884883.92758526,123910.895277746,117254.366790814,218132.103353657,341904.06219007,498703.169087786,617098.770119467,433624.678278692,328379.743827901,280727.849643185,153323.41256177,118261.160659516,128100.085313855,104818.216753083,127837.809244931,386180.813791375,602313.391333942,500714.136533373,379573.48503946,397612.246112128,368395.751302829,382276.002589971,205216.994018013
"27 Before",2022-04-27 10:25:16.93,"2022-04-27","10H 25M 16.93S","Before","Aurora","R0026","Flow Core",531,531,747,775,939,584,778,657,889,1516,1223,908,779,716,718,1250,1220,872,410,410,118,118,593,338,356,359,298,218,412,361,479,352,275,384,442,465,214,251,307,322,309,297,627,280,-26.425,0,26.6,0.96,1.26,1.11,1853194.33427527,1862813.44260312,440708.968853828,1030032.4844565,1216702.34817218,1230945.53955892,1167123.32428453,851718.279533769,924503.180942801,769587.195207719,899888.979748158,1534829.2642462,677990.468900789,326960.692457935,255508.581899614,291568.94617075,278580.70889121,157672.280331772,1910551.53424202,1930858.31046571,1864930.96958112,1857827.87932473,119274.100426715,113829.788780879,211914.336520934,343989.897674617,505830.484625405,627315.028100351,427584.310487831,320002.932979076,265137.15862183,146082.786964286,115910.574264942,124737.923625081,101949.610687108,126257.796792161,332804.478441018,522175.320561081,426915.982465185,345069.831799588,369610.120237141,337030.148584142,353801.625056338,191134.994681298
"25 After",2022-04-25 09:11:56.2,"2022-04-25","9H 11M 56.2S","After","Aurora","R0026","Flow Core",531,531,747,775,939,584,778,657,889,1516,1223,908,779,716,718,1250,1220,872,410,410,118,118,593,338,356,359,298,218,412,361,479,352,275,384,442,465,214,251,307,322,309,297,627,280,-26.425,0,26.6,0.96,1.26,1.11,1318472.11764706,1327005.37126109,296632.932742838,697724.838686873,831084.208496414,856196.814210317,822897.900402011,604173.680305908,660259.33395647,531198.680658544,585538.459522514,979140.566526418,469057.933389155,280797.359282276,249844.486109158,239484.390546248,207332.420771164,102731.917976863,1431873.31617647,1466522.2848403,1331551.77941176,1346625.49928115,91136.1813189142,92173.4897463883,165540.523579808,242965.155983432,340086.105308771,414095.298269892,296930.133979018,236250.317308124,229226.878247517,137874.694227571,97232.3288134696,97892.6395176158,76659.0862470094,85959.6326179575,269979.035297552,467608.631076179,530506.902944695,479153.485400569,405622.852640425,335914.076912006,346882.297420447,164446.203266729
